id,intent,spelling,link,0,1,2,is_attack
816,0,0,0,0.913744509,0.043159902,0.043095607,0
817,0,0.864664717,0.17,0.885261595,0.057438571,0.05729983,0
818,0.798103482,0.632120559,0,0.943293691,0.028389998,0.028316317,0
819,0.698805788,0,0,0.776546538,0.112001568,0.111451924,0
820,0.550671036,0.632120559,0,0.932505071,0.033803854,0.033691037,0
821,0,0.39346934,0,0.881635249,0.059193417,0.059171315,0
822,0.798103482,0.77686984,0,0.947572589,0.026254317,0.02617305,0
823,0.550671036,0.39346934,0,0.950794458,0.024622899,0.024582595,0
824,0.550671036,0.39346934,0,0.923526585,0.038274951,0.038198482,0
825,0.550671036,0.39346934,0,0.931410372,0.034337554,0.034252077,0
826,0,0.39346934,0,0.942963898,0.028546009,0.028490076,0
827,0.550671036,0.864664717,0,0.956954896,0.02154397,0.021501161,0
828,0.550671036,0.632120559,0,0.950924456,0.024559934,0.024515634,0
829,0,0.39346934,0,0.861257136,0.069435984,0.069306925,0
830,0,0.77686984,0.17,0.930096626,0.034980386,0.034922969,0
831,0,0.632120559,0,0.937631667,0.031226715,0.031141598,0
832,0,0,0,0.931018949,0.034532022,0.034449,0
833,0.550671036,0.864664717,0.17,0.931618333,0.034234632,0.034147102,0
834,0,0.39346934,0,0.943445981,0.028311539,0.028242424,0
835,0,0.917915001,0.17,0.938401699,0.030853992,0.030744322,0
836,0.550671036,0.39346934,0,0.956943631,0.021550434,0.02150592,0
837,0,0.39346934,0,0.938355803,0.030868199,0.030776009,0
838,0,0.39346934,0,0.774678051,0.112996869,0.112325139,0
839,0,0.969802617,0.17,0.92325151,0.038416769,0.038331691,0
840,0,0.39346934,0,0.92373091,0.038182702,0.038086388,0
841,0,0.39346934,0,0.828207791,0.085972376,0.085819833,0
842,0,0.632120559,0,0.938386858,0.030860029,0.030753072,0
843,0,0,0,0.642268002,0.178797781,0.178934202,0
844,0.550671036,0.39346934,0,0.943393707,0.028332403,0.028273921,0
845,0.550671036,0.39346934,0,0.902478099,0.048796039,0.048725892,0
846,0,0.39346934,0,0.887761354,0.056196481,0.056042165,0
847,0.698805788,0.39346934,0,0.93236351,0.0338674,0.033769105,0
848,0,0,0,0.775969148,0.112205274,0.111825585,0
849,0,0.632120559,0.17,0.883086145,0.058496352,0.058417451,0
850,0,0.77686984,0,0.913432598,0.043328669,0.043238729,0
851,0,0.632120559,0,0.942598283,0.028725727,0.028675951,0
852,0,0.632120559,0,0.937476933,0.031297132,0.031225931,0
853,0,0,0,0.88414222,0.057981621,0.057876125,0
854,0.798103482,0.39346934,0,0.831466079,0.084419616,0.084114298,0
855,0,0.77686984,0,0.922850072,0.038609374,0.038540527,0
856,0,0.632120559,0,0.931089163,0.034495667,0.034415197,0
857,0,0,0,0.923260927,0.038409702,0.038329367,0
858,0,0.39346934,0,0.860363722,0.069863819,0.069772452,0
859,0,0.39346934,0,0.828921139,0.085634761,0.0854441,0
860,0,0.39346934,0,0.766906619,0.116580114,0.116513267,0
861,0,0.77686984,0.17,0.864953756,0.067639023,0.067407191,0
862,0,0,0,0.769768,0.115193874,0.115038119,0
863,0,0.39346934,0,0.859703302,0.070184879,0.070111789,0
864,0,0,0,0.828832686,0.085673474,0.085493848,0
865,0,0.632120559,0,0.885974109,0.057098486,0.056927375,0
866,0,0.632120559,0,0.830937445,0.084642358,0.084420159,0
867,0,0,0,0.828971744,0.085643418,0.085384808,0
868,0,0,0,0.775294065,0.112509869,0.112196103,0
869,0,0.632120559,0,0.857895911,0.071063191,0.071040899,0
870,0,0,0,0.827664435,0.086233839,0.086101741,0
871,0,0.632120559,0,0.922970295,0.03854344,0.038486261,0
872,0,0.632120559,0,0.8293823,0.085412793,0.085204862,0
873,0,0.632120559,0,0.860826313,0.069640182,0.069533527,0
874,0.909282047,0.39346934,0,0.824849844,0.08765205,0.087498128,0
875,0,0.39346934,0,0.769666374,0.115237899,0.115095757,0
876,0,0.632120559,0,0.903023362,0.048554253,0.048422359,0
877,0,0.77686984,0,0.942678213,0.028685099,0.028636664,0
878,0,0.864664717,0,0.886859655,0.056667361,0.056472976,0
879,0,0.39346934,0,0.83165437,0.084323354,0.084022284,0
880,0,0.864664717,0.17,0.902278304,0.048919123,0.048802551,0
881,0,0.39346934,0,0.961847842,0.019096989,0.019055136,0
882,0.550671036,0.632120559,0,0.861500621,0.069298901,0.069200434,0
883,0.550671036,0.864664717,0.17,0.923833847,0.038126238,0.038039912,0
884,0,0,0,0.902305365,0.048896115,0.048798524,0
885,0.550671036,0.39346934,0,0.942893803,0.028587699,0.028518492,0
886,0,0.39346934,0,0.861655772,0.069244616,0.069099613,0
887,0,0.632120559,0,0.901177227,0.04946731,0.049355466,0
888,0,0.39346934,0,0.830914974,0.084722713,0.084362291,0
889,0,0.864664717,0.17,0.9144364,0.042813979,0.042749662,0
890,0.329679954,0.39346934,0,0.9504565,0.024788639,0.024754884,0
891,0,0.632120559,0,0.930475056,0.03479046,0.03473451,0
892,0.550671036,0.917915001,0,0.903113425,0.048526883,0.048359714,0
893,0,0.632120559,0,0.936993659,0.031534523,0.031471826,0
894,0,0.632120559,0,0.862980723,0.068570115,0.068449184,0
895,0.698805788,0.39346934,0,0.914135158,0.042978521,0.042886309,0
896,0,0.39346934,0,0.76245755,0.118764132,0.118778318,0
897,0,0.864664717,0.17,0.914851189,0.042647678,0.042501111,0
898,0,0.77686984,0,0.936556876,0.031745385,0.031697702,0
899,0.698805788,0,0,0.923976123,0.03805127,0.037972637,0
900,0.550671036,0.632120559,0,0.931037009,0.034513216,0.034449738,0
901,0.550671036,0,0,0.865075529,0.067562886,0.067361586,0
902,0.798103482,0.632120559,0,0.923188448,0.038439721,0.038371783,0
903,0,0,0,0.886138618,0.056981813,0.056879584,0
904,0,0.39346934,0,0.825998366,0.087083362,0.086918265,0
905,0.550671036,0,0,0.865088105,0.067553401,0.067358501,0
906,0,0.39346934,0,0.857815862,0.071113944,0.071070164,0
907,0,0.77686984,0,0.913732588,0.043178637,0.043088775,0
908,0,0.632120559,0.17,0.863742769,0.068213224,0.068044007,0
909,0.698805788,0.917915001,0.17,0.956660211,0.021685051,0.021654775,0
910,0,0.864664717,0,0.942214787,0.028915575,0.028869605,0
911,0.550671036,0.39346934,0,0.924928844,0.037601836,0.037469335,0
912,0,0.950212932,0,0.943163335,0.02845718,0.028379545,0
913,0.798103482,0.864664717,0.17,0.947101712,0.026474437,0.026423886,0
914,0,0.632120559,0,0.885982573,0.057062332,0.056955121,0
915,0,0.917915001,0.17,0.902117968,0.049021609,0.048860408,0
916,0.329679954,0.39346934,0,0.902328491,0.048904598,0.048766945,0
917,0,0.39346934,0,0.886820734,0.056685984,0.056493282,0
918,0,0.632120559,0.17,0.913800001,0.043161862,0.043038145,0
919,0.329679954,0.77686984,0,0.93216157,0.033975173,0.033863239,0
920,0,0.77686984,0.17,0.642138243,0.178769752,0.179091975,0
921,0,0.77686984,0,0.924033284,0.038034905,0.037931819,0
922,0,0,0,0.9465065,0.026771121,0.026722377,0
923,0,0.39346934,0,0.914531708,0.042788185,0.042680133,0
924,0.798103482,0.77686984,0,0.942291021,0.028876401,0.028832534,0
925,0,0.632120559,0,0.915056765,0.042522825,0.042420432,0
926,0.798103482,0.632120559,0,0.938542545,0.030781772,0.03067575,0
927,0.550671036,0,0,0.942932069,0.028566772,0.028501187,0
928,0,0.632120559,0,0.924388111,0.037860878,0.037751,0
929,0,0.39346934,0,0.775872111,0.112294428,0.111833453,0
930,0,0,0,0.64136523,0.179411888,0.179222882,0
931,0.698805788,0.77686984,0,0.775655746,0.112339936,0.112004332,0
932,0,0.39346934,0,0.937092721,0.031480759,0.031426556,0
933,0.550671036,0.632120559,0,0.924799621,0.037663233,0.037537158,0
934,0,0.917915001,0.17,0.913487017,0.043293778,0.043219227,0
935,0.550671036,0.632120559,0,0.924844086,0.037638292,0.037517648,0
936,0,0.632120559,0,0.913823843,0.04313425,0.043041881,0
937,0.550671036,0.39346934,0,0.931343555,0.034358222,0.034298241,0
938,0.864664717,0.39346934,0,0.864923418,0.067628652,0.067447916,0
939,0.550671036,0.632120559,0.17,0.924158931,0.037969656,0.037871487,0
940,0.550671036,0.39346934,0,0.914732337,0.0426872,0.042580429,0
941,0.550671036,0.632120559,0.17,0.93093586,0.034578744,0.034485362,0
942,0,0.39346934,0,0.929610729,0.03521397,0.035175316,0
943,0.864664717,0.864664717,0,0.924093485,0.038001809,0.037904728,0
944,0.550671036,0.77686984,0.17,0.915604234,0.042256463,0.042139284,0
945,0,0,0,0.900407195,0.049813561,0.049779199,0
946,0,0.77686984,0.17,0.930962443,0.034550682,0.034486856,0
947,0,0.39346934,0,0.863497913,0.068336584,0.068165474,0
948,0,0.39346934,0,0.914638221,0.042721301,0.042640503,0
949,0,0,0,0.924117029,0.037979707,0.037903272,0
950,0.698805788,0.632120559,0,0.965497315,0.017265934,0.017236723,0
951,0,0.632120559,0,0.96164012,0.019200565,0.019159276,0
952,0.698805788,0.864664717,0,0.946871936,0.026599282,0.026528798,0
953,0,0.39346934,0,0.922652245,0.038702887,0.03864491,0
954,0.909282047,0.77686984,0.17,0.915774107,0.042181391,0.042044505,0
955,0,0.632120559,0,0.922086596,0.038973849,0.038939506,0
956,0.550671036,0.77686984,0.17,0.9006598,0.049692273,0.04964792,0
957,0.550671036,0.77686984,0,0.660111427,0.17021738,0.169671193,0
958,0,0,0,0.922700584,0.038677286,0.038622126,0
959,0,0,0,0.900488675,0.049791474,0.04971981,0
960,0,0.632120559,0.17,0.899354517,0.050345514,0.050299939,0
961,0.550671036,0.77686984,0,0.943684399,0.028208043,0.028107548,0
962,0.550671036,0.632120559,0,0.946675718,0.02668564,0.02663861,0
963,0.798103482,0.632120559,0,0.947922528,0.026070394,0.02600706,0
964,0,0.632120559,0,0.942647278,0.028701948,0.028650768,0
965,0,0.632120559,0,0.932561815,0.033763811,0.033674389,0
966,0.909282047,0.39346934,0,0.937834442,0.031111386,0.031054188,0
967,0,0.632120559,0,0.932026803,0.034039605,0.03393358,0
968,0.798103482,0.632120559,0.17,0.930555403,0.034745809,0.034698747,0
969,0,0.77686984,0,0.924316287,0.03789065,0.037793078,0
970,0,0.39346934,0,0.901730478,0.049175557,0.049093958,0
971,0,0.77686984,0,0.862760007,0.068685606,0.068554386,0
972,0,0.39346934,0,0.831985354,0.084168755,0.083845891,0
973,0.550671036,0.632120559,0,0.938190818,0.030951135,0.03085804,0
974,0,0.77686984,0,0.950560033,0.024738556,0.024701465,0
975,0,0.632120559,0,0.937405169,0.031326704,0.031268112,0
976,0.698805788,0.632120559,0,0.925166428,0.037480403,0.037353225,0
977,0,0,0,0.947036386,0.026514105,0.026449487,0
978,0,0.632120559,0,0.859155536,0.070449375,0.07039506,0
979,0,0.632120559,0,0.913211167,0.043425824,0.043363012,0
980,0,0.39346934,0,0.936982334,0.031536922,0.031480785,0
981,0,0.39346934,0,0.774496436,0.112841383,0.112662204,0
982,0,0.39346934,0,0.886567056,0.056781769,0.056651168,0
983,0,0,0,0.661952019,0.16915971,0.168888256,0
984,0,0.39346934,0,0.914626062,0.042736046,0.042637918,0
985,0,0.632120559,0,0.333333343,0.333333343,0.333333343,0
986,0,0,0,0.924725473,0.037677906,0.037596583,0
987,0,0,0,0.661929429,0.169172406,0.16889815,0
988,0,0.632120559,0,0.913892865,0.043095015,0.043012138,0
989,0,0,0,0.76683408,0.116663873,0.116502076,0
990,0,0.39346934,0,0.9146263,0.042719007,0.042654727,0
991,0,0.39346934,0,0.774468839,0.112887077,0.112644151,0
992,0,0.632120559,0,0.91475606,0.042688191,0.042555783,0
993,0,0.39346934,0,0.641631186,0.179364145,0.179004654,0
994,0,0.632120559,0,0.903027415,0.048536416,0.048436191,0
995,0,0.77686984,0,0.914114952,0.042982224,0.042902857,0
996,0,0.39346934,0,0.930961251,0.034544162,0.034494605,0
997,0,0,0,0.86534822,0.067397848,0.06725388,0
998,0,0.864664717,0,0.942825019,0.028613601,0.028561348,0
999,0,0,0,0.655243814,0.172663003,0.172093213,0
1000,0,0.632120559,0,0.642193019,0.178769127,0.179037884,0
1001,0,0,0,0.885347605,0.057369318,0.0572831,0
1002,0.550671036,0.632120559,0,0.901012063,0.049526691,0.049461223,0
1003,0,0,0,0.947407365,0.026318058,0.026274538,0
1004,0.698805788,0.39346934,0,0.885866404,0.057183817,0.056949787,0
1005,0,0,0,0.913741171,0.043163981,0.043094851,0
1006,0,0.864664717,0.17,0.885265172,0.057436708,0.057298128,0
1007,0.798103482,0.632120559,0,0.943293512,0.028390089,0.028316367,0
1008,0.698805788,0,0,0.776547968,0.112000152,0.111451864,0
1009,0.550671036,0.632120559,0,0.932504892,0.033803992,0.033691078,0
1010,0,0.39346934,0,0.881628394,0.059194922,0.059176669,0
1011,0.798103482,0.77686984,0,0.94757247,0.026254358,0.026173173,0
1012,0.550671036,0.39346934,0,0.950794756,0.024622999,0.024582244,0
1013,0.550671036,0.39346934,0,0.923522472,0.038278122,0.038199458,0
1014,0.550671036,0.39346934,0,0.931412578,0.034336623,0.034250773,0
1015,0,0.39346934,0,0.942963421,0.028546361,0.028490247,0
1016,0.550671036,0.864664717,0,0.956954837,0.021544205,0.021500954,0
1017,0.550671036,0.632120559,0,0.950932264,0.024554512,0.024513185,0
1018,0,0.39346934,0,0.861256659,0.069437325,0.069306031,0
1019,0,0.77686984,0.17,0.93008399,0.034988016,0.034928024,0
1020,0,0.632120559,0,0.937634587,0.031224646,0.031140761,0
1021,0,0,0,0.931017697,0.034534425,0.034447849,0
1022,0.550671036,0.864664717,0.17,0.931615472,0.034236498,0.034148045,0
1023,0,0.39346934,0,0.94344312,0.028314237,0.028242631,0
1024,0,0.917915001,0.17,0.93840158,0.030854199,0.030744204,0
1025,0.550671036,0.39346934,0,0.956937551,0.021552563,0.021509867,0
1026,0,0.39346934,0,0.938354313,0.030869745,0.030775957,0
1027,0,0.39346934,0,0.774683654,0.112992272,0.112324066,0
1028,0,0.969802617,0.17,0.923253775,0.038417213,0.038329042,0
1029,0,0.39346934,0,0.923731327,0.03818294,0.03808571,0
1030,0,0.39346934,0,0.828208029,0.085972667,0.085819319,0
1031,0,0.632120559,0,0.938385069,0.030861689,0.03075327,0
1032,0,0,0,0.642360032,0.1787536,0.178886384,0
1033,0.550671036,0.39346934,0,0.943387568,0.028336419,0.028276024,0
1034,0.550671036,0.39346934,0,0.902463853,0.048804894,0.04873126,0
1035,0,0.39346934,0,0.887762427,0.056195945,0.056041632,0
1036,0.698805788,0.39346934,0,0.932362854,0.033868164,0.033769015,0
1037,0,0,0,0.77596873,0.112205654,0.111825615,0
1038,0,0.632120559,0.17,0.883075476,0.058500025,0.058424536,0
1039,0,0.77686984,0,0.913452208,0.043316573,0.043231223,0
1040,0,0.632120559,0,0.942599356,0.02872489,0.02867577,0
1041,0,0.632120559,0,0.937474787,0.031297274,0.031227943,0
1042,0,0,0,0.884117484,0.057991818,0.057890646,0
1043,0.798103482,0.39346934,0,0.831466496,0.084419303,0.084114224,0
1044,0,0.77686984,0,0.922846258,0.038609982,0.038543768,0
1045,0,0.632120559,0,0.931088746,0.034496266,0.034414932,0
1046,0,0,0,0.923262119,0.038408164,0.038329754,0
1047,0,0.39346934,0,0.860364795,0.069864005,0.069771156,0
1048,0,0.39346934,0,0.828918874,0.085635744,0.085445419,0
1049,0,0.39346934,0,0.766905189,0.116583169,0.116511673,0
